,osmid,geometry,x,y,highway,ref
375771974,375771974,POINT (103.8963243 1.390160499999993),103.8963243,1.3901605,traffic_signals,
2274874196,2274874196,POINT (103.9157304 1.395820299999983),103.9157304,1.3958203,,
6696325986,6696325986,POINT (103.9174184 1.410276999999997),103.9174184,1.410277,,
375772010,375772010,POINT (103.8972887 1.392037200000002),103.8972887,1.3920372,,
5238936429,5238936429,POINT (103.8898361 1.3917261),103.8898361,1.3917261,,
5238936433,5238936433,POINT (103.8897015 1.391878999999989),103.8897015,1.391879,,
2274874260,2274874260,POINT (103.9100725 1.395943199999983),103.9100725,1.3959432,,
368956312,368956312,POINT (103.9093932 1.394687799999984),103.9093932,1.3946878,,
2274874273,2274874273,POINT (103.915859 1.395957199999989),103.915859,1.3959572,,
2274874276,2274874276,POINT (103.9164876 1.395675399999994),103.9164876,1.3956754,,
2274874278,2274874278,POINT (103.9151416 1.395958999999997),103.9151416,1.395959,,
4604613550,4604613550,POINT (103.912339 1.420504300000001),103.912339,1.4205043,,
2274874287,2274874287,POINT (103.9069233 1.395977499999982),103.9069233,1.3959775,,
4604613555,4604613555,POINT (103.9120141 1.420765899999993),103.9120141,1.4207659,,
4604613556,4604613556,POINT (103.9117578 1.42073229999999),103.9117578,1.4207323,,
4604613557,4604613557,POINT (103.9117204 1.420602699999994),103.9117204,1.4206027,,
6649598925,6649598925,POINT (103.9138694 1.394624399999989),103.9138694,1.3946244,,
6649598929,6649598929,POINT (103.9144894 1.394779100000002),103.9144894,1.3947791,,
6532027388,6532027388,POINT (103.9026886 1.405797799999997),103.9026886,1.4057978,,
2274874375,2274874375,POINT (103.9066919 1.396072099999992),103.9066919,1.3960721,,
5683991714,5683991714,POINT (103.8902058 1.38698579999998),103.8902058,1.3869858,,
3049051305,3049051305,POINT (103.9070096 1.406273599999978),103.9070096,1.4062736,,
3049051306,3049051306,POINT (103.9068357 1.406169599999987),103.9068357,1.4061696,,
6071833797,6071833797,POINT (103.9235932 1.388543499999978),103.9235932,1.3885435,,
6071833798,6071833798,POINT (103.9238179 1.388581399999987),103.9238179,1.3885814,,
6071833813,6071833813,POINT (103.9220327 1.386180599999991),103.9220327,1.3861806,,
4992914664,4992914664,POINT (103.9075816 1.412314299999981),103.9075816,1.4123143,,
1988154643,1988154643,POINT (103.9238821 1.393606400000001),103.9238821,1.3936064,,
1988154662,1988154662,POINT (103.9237371 1.394459499999995),103.9237371,1.3944595,,
1988154675,1988154675,POINT (103.9237771 1.394511699999995),103.9237771,1.3945117,,
1988154676,1988154676,POINT (103.923876 1.394526799999993),103.923876,1.3945268,,
1988154726,1988154726,POINT (103.9253713 1.395004499999986),103.9253713,1.3950045,,
1988154775,1988154775,POINT (103.9235698 1.395226999999992),103.9235698,1.395227,,
1988154777,1988154777,POINT (103.9250852 1.395266999999993),103.9250852,1.395267,,
250074521,250074521,POINT (103.8950718 1.392800299999998),103.8950718,1.3928003,,
5178381728,5178381728,POINT (103.9007875 1.386529399999984),103.9007875,1.3865294,,
5178381729,5178381729,POINT (103.9012144 1.386217399999993),103.9012144,1.3862174,,
1988154797,1988154797,POINT (103.9231145 1.395437399999989),103.9231145,1.3954374,,
1988154802,1988154802,POINT (103.9259243 1.395481999999996),103.9259243,1.395482,,
1988154806,1988154806,POINT (103.9234356 1.395560599999996),103.9234356,1.3955606,,
1988154811,1988154811,POINT (103.9248383 1.395636699999981),103.9248383,1.3956367,,
5178381758,5178381758,POINT (103.8975861 1.389067099999995),103.8975861,1.3890671,,
5178381760,5178381760,POINT (103.8985837 1.389176699999985),103.8985837,1.3891767,,
1840895433,1840895433,POINT (103.9225845 1.395742399999999),103.9225845,1.3957424,,
1988154837,1988154837,POINT (103.9247351 1.395990999999993),103.9247351,1.395991,,
1988154853,1988154853,POINT (103.9253759 1.396128200000003),103.9253759,1.3961282,,
1988154860,1988154860,POINT (103.9250763 1.396273399999991),103.9250763,1.3962734,,
1988154862,1988154862,POINT (103.9256673 1.396322799999998),103.9256673,1.3963228,,
369939966,369939966,POINT (103.8929513 1.396487099999998),103.8929513,1.3964871,,
1988154880,1988154880,POINT (103.92407 1.396695199999986),103.92407,1.3966952,,
369939974,369939974,POINT (103.8929869 1.396600999999991),103.8929869,1.396601,,
5433801243,5433801243,POINT (103.9150028 1.401388699999988),103.9150028,1.4013887,,
5433801244,5433801244,POINT (103.915047 1.401360300000001),103.915047,1.4013603,,
2274874915,2274874915,POINT (103.9144623 1.396740499999987),103.9144623,1.3967405,,
5433801245,5433801245,POINT (103.915185 1.40157529999999),103.915185,1.4015753,,
2274873739,2274873739,POINT (103.9155078 1.395289299999992),103.9155078,1.3952893,,
3782231056,3782231056,POINT (103.9106641 1.421472499999979),103.9106641,1.4214725,,
2274875012,2274875012,POINT (103.9145279 1.396905399999995),103.9145279,1.3969054,,
6698292870,6698292870,POINT (103.9258263 1.407891099999986),103.9258263,1.4078911,,
6698292874,6698292874,POINT (103.926116 1.408245099999997),103.926116,1.4082451,,
368957072,368957072,POINT (103.9100538 1.394153299999996),103.9100538,1.3941533,,
5965665957,5965665957,POINT (103.9061279 1.417023799999992),103.9061279,1.4170238,,
5965665958,5965665958,POINT (103.9060465 1.417061999999987),103.9060465,1.417062,,
3058292459,3058292459,POINT (103.9082381 1.40738519999999),103.9082381,1.4073852,,
3058292468,3058292468,POINT (103.9085238 1.408536799999991),103.9085238,1.4085368,,
3058292473,3058292473,POINT (103.9084315 1.408897699999993),103.9084315,1.4088977,,
3058292474,3058292474,POINT (103.9084631 1.408833499999981),103.9084631,1.4088335,,
2274875129,2274875129,POINT (103.8980003 1.397069199999996),103.8980003,1.3970692,,
5728032510,5728032510,POINT (103.8955597 1.392832499999986),103.8955597,1.3928325,,
5728032511,5728032511,POINT (103.8955914 1.392878199999998),103.8955914,1.3928782,,
5728032513,5728032513,POINT (103.8956173 1.393168499999996),103.8956173,1.3931685,,
3058292478,3058292478,POINT (103.9082783 1.408776799999999),103.9082783,1.4087768,,
4820490055,4820490055,POINT (103.8953566 1.391988399999999),103.8953566,1.3919884,,
4820490066,4820490066,POINT (103.8954529 1.391964299999987),103.8954529,1.3919643,,
4820490074,4820490074,POINT (103.8953639 1.391947399999985),103.8953639,1.3919474,,
3049052035,3049052035,POINT (103.9069345 1.40632189999999),103.9069345,1.4063219,,
4695381913,4695381913,POINT (103.9051324 1.395372299999991),103.9051324,1.3953723,,
5433801259,5433801259,POINT (103.9150348 1.401690999999985),103.9150348,1.401691,,
5238937507,5238937507,POINT (103.8933218 1.393219299999999),103.8933218,1.3932193,,
5433801260,5433801260,POINT (103.9150181 1.401683699999985),103.9150181,1.4016837,,
3905780730,3905780730,POINT (103.8952131 1.406636599999981),103.8952131,1.4066366,traffic_signals,
3905780731,3905780731,POINT (103.8952909 1.406490399999989),103.8952909,1.4064904,traffic_signals,
5238937544,5238937544,POINT (103.893499 1.393628599999981),103.893499,1.3936286,,
3905780732,3905780732,POINT (103.895186 1.406509399999994),103.895186,1.4065094,traffic_signals,
5433801261,5433801261,POINT (103.9150264 1.401664499999994),103.9150264,1.4016645,,
3905780733,3905780733,POINT (103.8947437 1.403700499999986),103.8947437,1.4037005,traffic_signals,
3905780734,3905780734,POINT (103.8948381 1.403689599999974),103.8948381,1.4036896,traffic_signals,
2120309812,2120309812,POINT (103.9092008 1.391208399999986),103.9092008,1.3912084,,
5433801262,5433801262,POINT (103.9150045 1.401654999999989),103.9150045,1.401655,,
2274875385,2274875385,POINT (103.89813 1.397509799999989),103.89813,1.3975098,,
5433801263,5433801263,POINT (103.9150113 1.401639299999991),103.9150113,1.4016393,,
5238937608,5238937608,POINT (103.8903696 1.394026399999994),103.8903696,1.3940264,,
6801119252,6801119252,POINT (103.9046635 1.388814100000001),103.9046635,1.3888141,,
2274875430,2274875430,POINT (103.9126808 1.397858799999999),103.9126808,1.3978588,,
3133462611,3133462611,POINT (103.8971914 1.3861643),103.8971914,1.3861643,,
5238937683,5238937683,POINT (103.8906535 1.393974099999987),103.8906535,1.3939741,,
3133462616,3133462616,POINT (103.8972563 1.386336899999992),103.8972563,1.3863369,,
2274875480,2274875480,POINT (103.9131969 1.397841799999977),103.9131969,1.3978418,,
5238937710,5238937710,POINT (103.8904933 1.39437249999999),103.8904933,1.3943725,,
5238937711,5238937711,POINT (103.8904634 1.394090299999991),103.8904634,1.3940903,,
6070196341,6070196341,POINT (103.8896026 1.396698299999993),103.8896026,1.3966983,,
6070196342,6070196342,POINT (103.8894112 1.396721199999999),103.8894112,1.3967212,,
6070196345,6070196345,POINT (103.8941793 1.394050899999999),103.8941793,1.3940509,,
6070196346,6070196346,POINT (103.8942997 1.393881699999994),103.8942997,1.3938817,,
6070196347,6070196347,POINT (103.8943151 1.393936399999985),103.8943151,1.3939364,,
2274875553,2274875553,POINT (103.9127614 1.397777699999988),103.9127614,1.3977777,,
5864610052,5864610052,POINT (103.8891166 1.401027599999995),103.8891166,1.4010276,,
3089291530,3089291530,POINT (103.8958347 1.41788049999999),103.8958347,1.4178805,,
3089291531,3089291531,POINT (103.8955558 1.417505400000004),103.8955558,1.4175054,,
3089291533,3089291533,POINT (103.8943568 1.416587999999989),103.8943568,1.416588,,
5238937878,5238937878,POINT (103.8907316 1.394412200000003),103.8907316,1.3944122,,
1781717290,1781717290,POINT (103.9029184 1.396809999999991),103.9029184,1.39681,,
1781717309,1781717309,POINT (103.9032391 1.397568099999996),103.9032391,1.3975681,,
1781717310,1781717310,POINT (103.9040473 1.397910299999989),103.9040473,1.3979103,,
1781717311,1781717311,POINT (103.9041011 1.397728399999986),103.9041011,1.3977284,,
1781717313,1781717313,POINT (103.8962737 1.400972000000003),103.8962737,1.400972,,
482728294,482728294,POINT (103.8917311 1.387434799999994),103.8917311,1.3874348,,
482728295,482728295,POINT (103.8934381 1.389077199999989),103.8934381,1.3890772,,
482728296,482728296,POINT (103.8918858 1.387379999999983),103.8918858,1.38738,,
482728299,482728299,POINT (103.893211 1.388766799999987),103.893211,1.3887668,,
482728300,482728300,POINT (103.8933927 1.388927699999982),103.8933927,1.3889277,,
5238937987,5238937987,POINT (103.8904336 1.394460399999976),103.8904336,1.3944604,,
5238937992,5238937992,POINT (103.8910088 1.396734299999989),103.8910088,1.3967343,,
2274875804,2274875804,POINT (103.9132785 1.397972999999992),103.9132785,1.397973,,
5238938015,5238938015,POINT (103.8927584 1.393861400000004),103.8927584,1.3938614,,
5238938016,5238938016,POINT (103.8923685 1.393967499999998),103.8923685,1.3939675,,
5238938019,5238938019,POINT (103.8906264 1.39435839999999),103.8906264,1.3943584,,
5238938020,5238938020,POINT (103.8940358 1.394964899999994),103.8940358,1.3949649,,
6528293286,6528293286,POINT (103.9261365 1.390426599999977),103.9261365,1.3904266,,
6528293287,6528293287,POINT (103.9264664 1.390592899999989),103.9264664,1.3905929,,
6528293294,6528293294,POINT (103.9257704 1.390698799999981),103.9257704,1.3906988,,
6528293300,6528293300,POINT (103.9253502 1.390524399999993),103.9253502,1.3905244,,
6498146759,6498146759,POINT (103.9056015 1.404788199999984),103.9056015,1.4047882,,
5238938056,5238938056,POINT (103.8900675 1.391872999999993),103.8900675,1.391873,,
5238938057,5238938057,POINT (103.8901725 1.392170799999998),103.8901725,1.3921708,,
5238938058,5238938058,POINT (103.8903225 1.392580299999991),103.8903225,1.3925803,,
5238938059,5238938059,POINT (103.8904045 1.392822499999985),103.8904045,1.3928225,,
5238938068,5238938068,POINT (103.8922418 1.393675299999987),103.8922418,1.3936753,,
5238938072,5238938072,POINT (103.8929025 1.391630800000004),103.8929025,1.3916308,,
5238938077,5238938077,POINT (103.8921804 1.389769199999989),103.8921804,1.3897692,,
5238938089,5238938089,POINT (103.8927677 1.391227499999987),103.8927677,1.3912275,,
5238938091,5238938091,POINT (103.8920424 1.389403499999987),103.8920424,1.3894035,,
4715305456,4715305456,POINT (103.8898163 1.390338000000003),103.8898163,1.390338,,
4715305460,4715305460,POINT (103.8895597 1.390302099999984),103.8895597,1.3903021,crossing,
4715305462,4715305462,POINT (103.8893985 1.390196599999992),103.8893985,1.3901966,,
1779685883,1779685883,POINT (103.9015437 1.415247499999977),103.9015437,1.4152475,,
5238938110,5238938110,POINT (103.8898268 1.391616399999985),103.8898268,1.3916164,,
375773700,375773700,POINT (103.8966859 1.387959899999993),103.8966859,1.3879599,traffic_signals,
4699838981,4699838981,POINT (103.8973378 1.405900699999991),103.8973378,1.4059007,,
4699838984,4699838984,POINT (103.8970842 1.406361599999991),103.8970842,1.4063616,,
4699838986,4699838986,POINT (103.9022599 1.405361999999994),103.9022599,1.405362,,
4699838988,4699838988,POINT (103.9021994 1.405238699999996),103.9021994,1.4052387,,
4699838987,4699838987,POINT (103.9025283 1.405212199999989),103.9025283,1.4052122,,
5103933978,5103933978,POINT (103.9104336 1.400723900000003),103.9104336,1.4007239,,
5177334299,5177334299,POINT (103.9074935 1.396367199999985),103.9074935,1.3963672,,
5177334300,5177334300,POINT (103.9064702 1.397183200000003),103.9064702,1.3971832,,
5103933980,5103933980,POINT (103.9097427 1.401532099999992),103.9097427,1.4015321,,
411687474,411687474,POINT (103.9061907 1.396881599999991),103.9061907,1.3968816,,
411687477,411687477,POINT (103.9061025 1.396704699999981),103.9061025,1.3967047,,
5238938199,5238938199,POINT (103.8911866 1.386800499999992),103.8911866,1.3868005,,
5238938205,5238938205,POINT (103.8895679 1.390286199999994),103.8895679,1.3902862,,
370099850,370099850,POINT (103.9075624 1.386448999999986),103.9075624,1.386449,traffic_signals,
2274876138,2274876138,POINT (103.912612 1.398254600000005),103.912612,1.3982546,,
375773973,375773973,POINT (103.8967076 1.388033699999992),103.8967076,1.3880337,traffic_signals,
4699839289,4699839289,POINT (103.9024692 1.405097399999984),103.9024692,1.4050974,,
242998157,242998157,POINT (103.8914423 1.386579499999989),103.8914423,1.3865795,traffic_signals,
4858698654,4858698654,POINT (103.9203287 1.40105369999999),103.9203287,1.4010537,,
5714664366,5714664366,POINT (103.8909941 1.387639699999998),103.8909941,1.3876397,,
5714664368,5714664368,POINT (103.8892614 1.388385999999985),103.8892614,1.388386,,
6091365443,6091365443,POINT (103.9239208 1.388310199999981),103.9239208,1.3883102,,
6091365444,6091365444,POINT (103.9239064 1.388011999999999),103.9239064,1.388012,,
6091365447,6091365447,POINT (103.9236795 1.388368499999998),103.9236795,1.3883685,,
6091365448,6091365448,POINT (103.9232773 1.388054899999992),103.9232773,1.3880549,,
6091365453,6091365453,POINT (103.9233415 1.389136999999985),103.9233415,1.389137,,
6091365454,6091365454,POINT (103.9235116 1.389260599999984),103.9235116,1.3892606,,
6091365459,6091365459,POINT (103.9240779 1.389165499999988),103.9240779,1.3891655,,
6091365460,6091365460,POINT (103.9241488 1.389028699999987),103.9241488,1.3890287,,
6091365465,6091365465,POINT (103.9238219 1.388144799999999),103.9238219,1.3881448,,
6091365468,6091365468,POINT (103.923405 1.387959199999979),103.923405,1.3879592,,
6091365477,6091365477,POINT (103.9266258 1.383827399999989),103.9266258,1.3838274,,
6837165173,6837165173,POINT (103.9035671 1.38126379999999),103.9035671,1.3812638,,
6837165174,6837165174,POINT (103.9036282 1.380996699999991),103.9036282,1.3809967,,
6837165175,6837165175,POINT (103.9035746 1.381189599999989),103.9035746,1.3811896,,
6837165176,6837165176,POINT (103.9035884 1.381110999999986),103.9035884,1.381111,,
2274876548,2274876548,POINT (103.9131396 1.398493599999981),103.9131396,1.3984936,,
375774359,375774359,POINT (103.8998933 1.386971799999988),103.8998933,1.3869718,,
4954250395,4954250395,POINT (103.9243825 1.392447799999996),103.9243825,1.3924478,,
5898689707,5898689707,POINT (103.8985454 1.38565339999998),103.8985454,1.3856534,,
2274876638,2274876638,POINT (103.9175168 1.398946699999991),103.9175168,1.3989467,,
2274876679,2274876679,POINT (103.912406 1.398587799999985),103.912406,1.3985878,,
2274876688,2274876688,POINT (103.9132116 1.398398299999984),103.9132116,1.3983983,,
4757183797,4757183797,POINT (103.8965392 1.391787899999995),103.8965392,1.3917879,,
4757183798,4757183798,POINT (103.8967456 1.391711899999996),103.8967456,1.3917119,,
242998704,242998704,POINT (103.8935135 1.392716599999994),103.8935135,1.3927166,,
375774643,375774643,POINT (103.9016198 1.386300999999975),103.9016198,1.386301,traffic_signals,
369941952,369941952,POINT (103.9228434 1.383609499999994),103.9228434,1.3836095,,
242998739,242998739,POINT (103.8958661 1.399418999999982),103.8958661,1.399419,traffic_signals,
6214835786,6214835786,POINT (103.8900796 1.392094499999993),103.8900796,1.3920945,,
369942091,369942091,POINT (103.9256175 1.391913800000001),103.9256175,1.3919138,,
6210051691,6210051691,POINT (103.8951303 1.39135019999999),103.8951303,1.3913502,,
3549224641,3549224641,POINT (103.9002983 1.394791799999991),103.9002983,1.3947918,,
5256699735,5256699735,POINT (103.9130513 1.39073229999999),103.9130513,1.3907323,,
5256699741,5256699741,POINT (103.9129816 1.391176099999991),103.9129816,1.3911761,,
5256699742,5256699742,POINT (103.9129159 1.391230999999985),103.9129159,1.391231,,
5256699743,5256699743,POINT (103.912033 1.394596499999984),103.912033,1.3945965,,
5256699752,5256699752,POINT (103.9118959 1.394717699999996),103.9118959,1.3947177,,
5256699753,5256699753,POINT (103.9122666 1.395838799999993),103.9122666,1.3958388,,
5256699754,5256699754,POINT (103.9121179 1.395647299999982),103.9121179,1.3956473,,
5256699758,5256699758,POINT (103.9117263 1.396076399999979),103.9117263,1.3960764,,
5256699763,5256699763,POINT (103.9127147 1.397335299999998),103.9127147,1.3973353,turning_loop,
5256699766,5256699766,POINT (103.9124856 1.397380399999999),103.9124856,1.3973804,,
5286322101,5286322101,POINT (103.8900916 1.397615099999985),103.8900916,1.3976151,,
5286322115,5286322115,POINT (103.8900031 1.399002399999997),103.8900031,1.3990024,,
6953295881,6953295881,POINT (103.8967043 1.394371599999985),103.8967043,1.3943716,,
6953295882,6953295882,POINT (103.8967465 1.394432399999991),103.8967465,1.3944324,,
5433801345,5433801345,POINT (103.9142283 1.402515099999987),103.9142283,1.4025151,,
5556264977,5556264977,POINT (103.9045144 1.416798399999987),103.9045144,1.4167984,,
5556264978,5556264978,POINT (103.9048176 1.416284399999994),103.9048176,1.4162844,,
5433801346,5433801346,POINT (103.9142228 1.402506299999991),103.9142228,1.4025063,,
5433801347,5433801347,POINT (103.9142815 1.402469799999988),103.9142815,1.4024698,,
5433801348,5433801348,POINT (103.9142734 1.402456799999991),103.9142734,1.4024568,,
5433801349,5433801349,POINT (103.9142913 1.40244569999998),103.9142913,1.4024457,,
4322943113,4322943113,POINT (103.9105697 1.399910199999992),103.9105697,1.3999102,,
375775415,375775415,POINT (103.8998596 1.386820900000001),103.8998596,1.3868209,traffic_signals,
5218361610,5218361610,POINT (103.9130947 1.3913258),103.9130947,1.3913258,,
5218361611,5218361611,POINT (103.9130298 1.391379499999996),103.9130298,1.3913795,,
5218885965,5218885965,POINT (103.8902528 1.410901599999992),103.8902528,1.4109016,,
5218885966,5218885966,POINT (103.896209 1.414838299999983),103.896209,1.4148383,,
5218885967,5218885967,POINT (103.8963067 1.415020299999997),103.8963067,1.4150203,,
5218885968,5218885968,POINT (103.896322 1.415126500000005),103.896322,1.4151265,,
5218885969,5218885969,POINT (103.9078647 1.420174099999981),103.9078647,1.4201741,,
242999681,242999681,POINT (103.8928828 1.391253599999987),103.8928828,1.3912536,traffic_signals,
2274877857,2274877857,POINT (103.9025635 1.399054699999982),103.9025635,1.3990547,,
2274877868,2274877868,POINT (103.9245508 1.399059599999982),103.9245508,1.3990596,,
5917565366,5917565366,POINT (103.8982503 1.397188799999979),103.8982503,1.3971888,,
1167581624,1167581624,POINT (103.9087608 1.407881999999987),103.9087608,1.407882,,
5184479707,5184479707,POINT (103.9110059 1.420995499999998),103.9110059,1.4209955,,
5184479709,5184479709,POINT (103.9108477 1.421215199999998),103.9108477,1.4212152,,
5184479712,5184479712,POINT (103.9113897 1.421151399999989),103.9113897,1.4211514,,
5218493065,5218493065,POINT (103.9171113 1.398297199999979),103.9171113,1.3982972,,
5218493073,5218493073,POINT (103.917043 1.398204899999996),103.917043,1.3982049,,
5218493074,5218493074,POINT (103.9177574 1.397374900000001),103.9177574,1.3973749,,
3549225628,3549225628,POINT (103.9016377 1.394671300000011),103.9016377,1.3946713,,
3549225632,3549225632,POINT (103.9012836 1.39457519999999),103.9012836,1.3945752,,
6073344680,6073344680,POINT (103.8964825 1.393690599999995),103.8964825,1.3936906,,
5218493092,5218493092,POINT (103.9175663 1.398707599999996),103.9175663,1.3987076,,
5218493093,5218493093,POINT (103.9174571 1.398545799999976),103.9174571,1.3985458,,
5218493094,5218493094,POINT (103.9176461 1.398415899999987),103.9176461,1.3984159,,
5218493096,5218493096,POINT (103.9173748 1.398581499999994),103.9173748,1.3985815,,
5218493097,5218493097,POINT (103.917492 1.398759299999993),103.917492,1.3987593,,
5184479923,5184479923,POINT (103.9108016 1.421321999999991),103.9108016,1.421322,,
6073344684,6073344684,POINT (103.896701 1.392695199999993),103.896701,1.3926952,,
1832444653,1832444653,POINT (103.8962998 1.420719599999988),103.8962998,1.4207196,,
6791696916,6791696916,POINT (103.9005612 1.393680399999988),103.9005612,1.3936804,,
6073344785,6073344785,POINT (103.8973104 1.392464299999991),103.8973104,1.3924643,,
6073344787,6073344787,POINT (103.8973393 1.392478999999986),103.8973393,1.392479,,
6073344788,6073344788,POINT (103.8973702 1.392466399999991),103.8973702,1.3924664,,
6073344789,6073344789,POINT (103.8957472 1.396483199999989),103.8957472,1.3964832,,
6073344790,6073344790,POINT (103.8957819 1.396471099999989),103.8957819,1.3964711,,
6073344791,6073344791,POINT (103.8955829 1.395966199999997),103.8955829,1.3959662,,
137356058,137356058,POINT (103.9198586 1.407506499999994),103.9198586,1.4075065,,
6073344795,6073344795,POINT (103.895539 1.396543899999984),103.895539,1.3965439,,
6073344796,6073344796,POINT (103.895078 1.396646799999993),103.895078,1.3966468,,
6073344797,6073344797,POINT (103.8955418 1.39648059999999),103.8955418,1.3964806,,
6073344798,6073344798,POINT (103.8956427 1.396150599999981),103.8956427,1.3961506,,
6073344799,6073344799,POINT (103.8956178 1.396159199999988),103.8956178,1.3961592,,
6073344800,6073344800,POINT (103.8956594 1.396202300000005),103.8956594,1.3962023,,
6073344801,6073344801,POINT (103.8956864 1.396194699999999),103.8956864,1.3961947,,
6073344802,6073344802,POINT (103.8960472 1.396171399999991),103.8960472,1.3961714,,
6073344803,6073344803,POINT (103.8960551 1.396218599999991),103.8960551,1.3962186,,
6073344804,6073344804,POINT (103.8960829 1.396262000000007),103.8960829,1.396262,,
6073344810,6073344810,POINT (103.8960306 1.39268069999998),103.8960306,1.3926807,,
137356077,137356077,POINT (103.9206465 1.407180200000001),103.9206465,1.4071802,,
6073344815,6073344815,POINT (103.8961989 1.392842299999982),103.8961989,1.3928423,,
5277868866,5277868866,POINT (103.9095971 1.416299399999994),103.9095971,1.4162994,,
137356103,137356103,POINT (103.921953 1.406564299999985),103.921953,1.4065643,,
137356127,137356127,POINT (103.9231093 1.405014399999997),103.9231093,1.4050144,,
137356144,137356144,POINT (103.9246899 1.403928699999992),103.9246899,1.4039287,,
3048530804,3048530804,POINT (103.9071906 1.405028499999993),103.9071906,1.4050285,,
3048530807,3048530807,POINT (103.9070308 1.405237599999982),103.9070308,1.4052376,,
137356167,137356167,POINT (103.9272843 1.403494299999982),103.9272843,1.4034943,,
137356189,137356189,POINT (103.9280298 1.403235599999991),103.9280298,1.4032356,,
137356204,137356204,POINT (103.9287919 1.401826999999981),103.9287919,1.401827,,
137356257,137356257,POINT (103.9298501 1.404818999999988),103.9298501,1.404819,,
137356276,137356276,POINT (103.9229893 1.411477999999997),103.9229893,1.411478,,
137356297,137356297,POINT (103.9206586 1.412879599999992),103.9206586,1.4128796,,
137356359,137356359,POINT (103.9151202 1.416838899999986),103.9151202,1.4168389,,
137356374,137356374,POINT (103.915276 1.415503000000006),103.915276,1.415503,,
137356392,137356392,POINT (103.9162212 1.413728999999986),103.9162212,1.413729,,
137356408,137356408,POINT (103.9163877 1.412069599999987),103.9163877,1.4120696,,
137356437,137356437,POINT (103.9174589 1.410004499999977),103.9174589,1.4100045,,
5645788322,5645788322,POINT (103.9098506 1.388851699999985),103.9098506,1.3888517,,
5645788325,5645788325,POINT (103.910127 1.38906009999999),103.910127,1.3890601,,
5645788326,5645788326,POINT (103.9103231 1.389081099999997),103.9103231,1.3890811,,
5645788329,5645788329,POINT (103.9099938 1.38901989999999),103.9099938,1.3890199,,
5645788331,5645788331,POINT (103.9101317 1.388882699999981),103.9101317,1.3888827,,
5645788330,5645788330,POINT (103.9100126 1.388976099999983),103.9100126,1.3889761,,
5645788334,5645788334,POINT (103.9102087 1.38884069999999),103.9102087,1.3888407,,
5645788335,5645788335,POINT (103.9103231 1.388847699999985),103.9103231,1.3888477,,
5645788336,5645788336,POINT (103.9103838 1.388875699999997),103.9103838,1.3888757,,
5645788333,5645788333,POINT (103.9100714 1.388728099999976),103.9100714,1.3887281,,
5645788349,5645788349,POINT (103.9103838 1.389050799999983),103.9103838,1.3890508,,
5645788350,5645788350,POINT (103.9104492 1.389018099999993),103.9104492,1.3890181,,
5218821351,5218821351,POINT (103.9061618 1.417335999999983),103.9061618,1.417336,,
5218821355,5218821355,POINT (103.9057151 1.417375199999993),103.9057151,1.4173752,,
5218821356,5218821356,POINT (103.906307 1.417417999999986),103.906307,1.417418,,
5218821360,5218821360,POINT (103.906349 1.417080800000006),103.906349,1.4170808,,
5218821362,5218821362,POINT (103.906489 1.418104599999979),103.906489,1.4181046,,
5218821366,5218821366,POINT (103.9064074 1.418535900000005),103.9064074,1.4185359,,
5218821367,5218821367,POINT (103.9068078 1.418845500000005),103.9068078,1.4188455,,
5218821372,5218821372,POINT (103.9066477 1.418477199999989),103.9066477,1.4184772,traffic_signals,
5218821373,5218821373,POINT (103.9066794 1.41855149999999),103.9066794,1.4185515,traffic_signals,
4056605960,4056605960,POINT (103.9174104 1.415656399999988),103.9174104,1.4156564,,
4056605961,4056605961,POINT (103.9171015 1.4153865),103.9171015,1.4153865,,
5218821390,5218821390,POINT (103.906106 1.417205000000009),103.906106,1.417205,,
369175543,369175543,POINT (103.9146504 1.392301299999987),103.9146504,1.3923013,traffic_signals,
5928314171,5928314171,POINT (103.8923252 1.393650700000002),103.8923252,1.3936507,,
5928314173,5928314173,POINT (103.8921992 1.393567200000005),103.8921992,1.3935672,,
5928314174,5928314174,POINT (103.8922826 1.393533599999993),103.8922826,1.3935336,,
5928314177,5928314177,POINT (103.8923519 1.393714999999992),103.8923519,1.393715,,
2274878780,2274878780,POINT (103.9053896 1.399606399999981),103.9053896,1.3996064,,
1913644439,1913644439,POINT (103.9041264 1.381572299999993),103.9041264,1.3815723,,
3049055644,3049055644,POINT (103.9061678 1.406115699999991),103.9061678,1.4061157,,
3049055645,3049055645,POINT (103.9062979 1.406359099999994),103.9062979,1.4063591,,
369175567,369175567,POINT (103.9167883 1.395269799999996),103.9167883,1.3952698,traffic_signals,
3058361788,3058361788,POINT (103.9112728 1.420764199999981),103.9112728,1.4207642,,
6191064927,6191064927,POINT (103.8902023 1.38697109999997),103.8902023,1.3869711,,
6618932812,6618932812,POINT (103.9003926 1.395401999999998),103.9003926,1.395402,,
5178320467,5178320467,POINT (103.906919 1.387002299999998),103.906919,1.3870023,,
5178320472,5178320472,POINT (103.9064362 1.386774199999998),103.9064362,1.3867742,,
5178320474,5178320474,POINT (103.9058227 1.385837999999978),103.9058227,1.385838,,
5178320476,5178320476,POINT (103.9056611 1.386193599999989),103.9056611,1.3861936,,
5178320479,5178320479,POINT (103.9071127 1.387100400000001),103.9071127,1.3871004,,
6216803928,6216803928,POINT (103.8963891 1.391518099999993),103.8963891,1.3915181,,
