,u,v,key,osmid,oneway,length,geometry,name,highway,maxspeed,lanes,tunnel,landuse,service,access,area,bridge,ref,junction,width
5366,5218493074,5218493073,0,539274849,False,148.922,"LINESTRING (103.9177574 1.397374900000001, 103.9174389 1.397550099999993, 103.9174097 1.397564199999981, 103.9173849 1.397589899999998, 103.9173699 1.397619099999998, 103.9173637 1.397652699999997, 103.9173407 1.397681899999994, 103.9173124 1.39769959999999, 103.9169713 1.397867599999998, 103.9169403 1.39788859999998, 103.9169246 1.397908399999987, 103.9169187 1.397930599999991, 103.9169199 1.397954500000009, 103.9169252 1.397977899999986, 103.9170145 1.398166400000004, 103.917043 1.398204899999996)",,service,,2,,,driveway,private,,,,,
5367,3549225628,6192761665,0,"[627943560, 348866380, 627943559]",False,110.693,"LINESTRING (103.9016377 1.394671300000011, 103.9016082 1.394639999999993, 103.9014412 1.394462899999988, 103.9014038 1.394448699999984, 103.9013623 1.394439999999985, 103.9013234 1.394437299999982, 103.9012846 1.394441999999984, 103.9009573 1.394558699999995, 103.900768 1.394627199999984)",,service,,2,,,driveway,,,,,,
5368,3549225628,3549215597,0,627943563,False,70.146,"LINESTRING (103.9016377 1.394671300000011, 103.902071 1.395129899999982)",,service,,2,,,driveway,,,,,,
5369,3549225632,3549225628,0,"[348866424, 627943561]",False,55.554,"LINESTRING (103.9012836 1.39457519999999, 103.9013391 1.394722999999988, 103.9013776 1.394764599999988, 103.9014577 1.394769199999992, 103.9016377 1.394671300000011)",,service,,2,,,driveway,,,,,,
5370,6073344680,6073344676,0,654998538,True,36.446,"LINESTRING (103.8964825 1.393690599999995, 103.8964625 1.393697199999996, 103.896433 1.393691599999999, 103.8964148 1.393674799999984, 103.8964094 1.393659899999983, 103.8963288 1.393437999999988)",,service,,2,,,parking_aisle,,,,,,
5371,6073344680,6073344677,0,302094464,False,31.873,"LINESTRING (103.8964825 1.393690599999995, 103.896384 1.393421399999992)",,,,,,,,yes,,,,,
5372,6073344680,3063320301,0,302094464,False,29.823,"LINESTRING (103.8964825 1.393690599999995, 103.8965445 1.393855299999977, 103.8966312 1.393823799999996)",,,,,,,,yes,,,,,
5373,5218493092,5218493097,0,383281862,True,10.063,"LINESTRING (103.9175663 1.398707599999996, 103.917492 1.398759299999993)",Punggol Drive,residential,50,2,,,,,,,,,
5374,5218493092,5218493093,0,539274850,True,21.703,"LINESTRING (103.9175663 1.398707599999996, 103.9174571 1.398545799999976)",,service,,2,,,driveway,private,,,,,
5375,5218493094,5218493093,0,539274851,False,25.561999999999998,"LINESTRING (103.9176461 1.398415899999987, 103.9174947 1.398527699999987, 103.9174571 1.398545799999976)",,service,,,,,driveway,private,,,,,
5376,5218493096,5218493065,0,646257774,False,44.843,"LINESTRING (103.9173748 1.398581499999994, 103.9173382 1.398580999999985, 103.9173245 1.398576899999998, 103.9173107 1.398566799999995, 103.9171113 1.398297199999979)",,service,,2,,,driveway,private,,,,,
5377,5218493096,5218493093,0,646257775,False,9.973,"LINESTRING (103.9173748 1.398581499999994, 103.9174571 1.398545799999976)",,service,,,,,driveway,private,,,,,
5378,5218493096,5218493097,0,539274848,True,23.677,"LINESTRING (103.9173748 1.398581499999994, 103.917492 1.398759299999993)",,service,,1,,,driveway,private,,,,,
5379,5218493097,5218518289,0,383281862,True,44.33,"LINESTRING (103.917492 1.398759299999993, 103.9171648 1.398987199999991)",Punggol Drive,residential,50,2,,,,,,,,,
5380,5184479923,368904530,0,374843529,False,20.814,"LINESTRING (103.9108016 1.421321999999991, 103.9106387 1.421229699999987)",,cycleway,,,,,,,,,,,
5381,5184479923,3782124791,0,374843529,False,4.651,"LINESTRING (103.9108016 1.421321999999991, 103.9108379 1.421342799999977)",,cycleway,,,,,,,,,,,
5382,5184479923,5184479709,0,534628596,False,12.934,"LINESTRING (103.9108016 1.421321999999991, 103.9108477 1.421215199999998)",,footway,,,,,,,,,,,
5383,6073344684,6073344681,0,646376631,False,11.25,"LINESTRING (103.896701 1.392695199999993, 103.8966702 1.392703799999982, 103.8966783 1.392731099999984, 103.8966394 1.392743200000002)",,footway,,,,,,,,,,,
5384,6073344684,6073344785,2,302094323,False,82.23,"LINESTRING (103.896701 1.392695199999993, 103.896714 1.392731300000001, 103.8973272 1.392511199999996, 103.8973104 1.392464299999991)",,,,,,,,,,,,,
5385,1832444653,5218734848,0,646137902,False,124.543,"LINESTRING (103.8962998 1.420719599999988, 103.8957514 1.419742899999999)",,service,,,,,,,,,,,
5386,6791696916,5732978500,0,662248853,False,73.374,"LINESTRING (103.9005612 1.393680399999988, 103.900707 1.393630700000001, 103.9006897 1.393575599999993, 103.9008253 1.393529599999999, 103.9008827 1.393492899999995, 103.900947 1.393515900000001, 103.9009792 1.393477999999998, 103.9010978 1.393469699999993)",,footway,,,,,,,,,,,
5387,6073344785,6073344684,0,302094323,False,112.07799999999999,"LINESTRING (103.8973104 1.392464299999991, 103.8973048 1.392448799999994, 103.8972523 1.392467599999984, 103.8972432 1.392442099999991, 103.8972116 1.392453499999991, 103.8971986 1.392417200000001, 103.8971623 1.392430199999991, 103.8971753 1.392466499999995, 103.8970386 1.392515599999977, 103.8970214 1.392467799999988, 103.8969362 1.392498399999988, 103.8969534 1.392546100000001, 103.8967968 1.392602299999997, 103.8967833 1.392564899999988, 103.8967384 1.392580999999996, 103.8967518 1.392618499999994, 103.896719 1.392630299999995, 103.8967281 1.392655700000002, 103.8966916 1.392668899999988, 103.896701 1.392695199999993)",,,,,,,,,,,,,
5388,6073344787,5177305007,0,646376635,False,20.44,"LINESTRING (103.8973393 1.392478999999986, 103.897394 1.392654499999999)",,footway,,,,,,,,,,,
5389,6073344787,6073344785,0,646376634,False,5.3870000000000005,"LINESTRING (103.8973393 1.392478999999986, 103.8973324 1.392455299999989, 103.8973104 1.392464299999991)",,footway,,,,,,,,,,,
5390,6073344788,3063317740,0,302094575,False,142.299,"LINESTRING (103.8973702 1.392466399999991, 103.8973564 1.392425699999991, 103.8973837 1.392416499999994, 103.8973707 1.392378399999986, 103.8974245 1.392360100000004, 103.8974342 1.392392099999995, 103.8976517 1.392322099999977, 103.8976606 1.392346599999992, 103.8976864 1.392340399999981, 103.8977388 1.392254199999996, 103.8977841 1.392277599999987, 103.8977708 1.392308299999997, 103.8978224 1.392336599999989, 103.8978403 1.392300299999971, 103.8978934 1.392326499999992, 103.897847 1.3924229, 103.8978574 1.392454499999986, 103.8978851 1.392443299999996, 103.897918 1.392558799999988, 103.8979559 1.392545199999993, 103.8979751 1.392598699999986, 103.8979365 1.392612499999987, 103.8979424 1.392636099999994)",,,,,,,,,,,,,
5391,6073344788,3063317809,0,302094575,False,119.00799999999998,"LINESTRING (103.8973702 1.392466399999991, 103.8974087 1.392579499999989, 103.8974302 1.392571599999986, 103.8974402 1.39260109999999, 103.897494 1.392582799999986, 103.8974842 1.392553999999981, 103.8975089 1.392544999999992, 103.8974994 1.392519299999986, 103.8975267 1.392508199999995, 103.8975042 1.392452699999987, 103.8977052 1.392396999999988, 103.8977849 1.392449099999989, 103.8978195 1.392548599999985, 103.8977518 1.392573399999993, 103.8977624 1.392602999999988, 103.8977331 1.392613500000005, 103.8977522 1.392666999999996, 103.8977809 1.392656700000005, 103.8977924 1.392690299999988)",,,,,,,,,,,,,
5392,6073344788,6073344787,0,646376634,False,3.71,"LINESTRING (103.8973702 1.392466399999991, 103.8973393 1.392478999999986)",,footway,,,,,,,,,,,
5393,6073344789,5867650826,0,621128294,False,10.658999999999999,"LINESTRING (103.8957472 1.396483199999989, 103.8957416 1.396450499999999, 103.8957207 1.396391399999996)",,footway,,,,,,,,,,,
5394,6073344789,5867650830,0,621128294,False,31.079,"LINESTRING (103.8957472 1.396483199999989, 103.8957868 1.396714999999994, 103.8958027 1.396756399999985)",,footway,,,,,,,,,,,
5395,6073344790,6073344789,0,646376636,False,4.085,"LINESTRING (103.8957819 1.396471099999989, 103.8957472 1.396483199999989)",,footway,,,,,,,,,,,
5396,6073344790,6073344804,2,568248151,False,141.74099999999999,"LINESTRING (103.8957819 1.396471099999989, 103.8957879 1.396487899999989, 103.8958159 1.39650269999998, 103.8958339 1.396492799999986, 103.8958389 1.396510899999993, 103.8958693 1.396497699999987, 103.8958742 1.396511699999979, 103.8958421 1.39652569999999, 103.8958487 1.396545399999985, 103.8958265 1.396551999999991, 103.89582 1.396576599999993, 103.895834 1.396615999999985, 103.895899 1.396594999999979, 103.8959097 1.396578699999993, 103.8959537 1.396562699999993, 103.895991 1.39656859999998, 103.8960264 1.396557599999992, 103.8959911 1.396477199999985, 103.8960679 1.396450399999994, 103.8960898 1.396430999999988, 103.8961041 1.396449099999991, 103.8961324 1.396426099999988, 103.8961444 1.396446899999991, 103.8961568 1.396438299999984, 103.8961763 1.396463799999982, 103.8961933 1.396450399999994, 103.896225 1.396485800000005, 103.8962689 1.396444299999992, 103.8962421 1.39641019999999, 103.8962341 1.396417999999988, 103.8962095 1.396387700000001, 103.8961996 1.396395099999993, 103.8961429 1.396322799999998, 103.896147 1.396314499999993, 103.8961265 1.396294, 103.8961339 1.396284099999994, 103.8961018 1.396245499999991, 103.8960829 1.396262000000007)",,,,,,,,,,,,,
5397,6073344791,5919694979,0,"[533685850, 627069311]",False,83.73700000000001,"LINESTRING (103.8955829 1.395966199999997, 103.8960265 1.395849799999997, 103.8960514 1.395848799999985, 103.8960712 1.395851899999998, 103.89609 1.395865099999996, 103.8961139 1.395893499999983, 103.8961408 1.395962099999995, 103.8961825 1.396070199999998)",,service,,2,,,,,,,,,
5398,6073344791,5728531199,0,533685850,False,69.414,"LINESTRING (103.8955829 1.395966199999997, 103.8951174 1.396088399999987, 103.8950339 1.396126100000001, 103.8949959 1.396160899999997)",,service,,2,,,,,,,,,
5399,137356058,1841630909,0,374823442,False,34.524,"LINESTRING (103.9198586 1.407506499999994, 103.9201353 1.40736549999999)",,,,,,,,,,,,,
5400,137356058,1841630909,1,374824067,False,34.524,"LINESTRING (103.9198586 1.407506499999994, 103.9201353 1.40736549999999)",,,,,,,,,,,,,
5401,137356058,1841630911,0,374823442,False,36.331,"LINESTRING (103.9198586 1.407506499999994, 103.9195915 1.4076948)",,,,,,,,,,,,,
5402,137356058,1841630911,1,374824067,False,36.331,"LINESTRING (103.9198586 1.407506499999994, 103.9195915 1.4076948)",,,,,,,,,,,,,
5403,6073344795,6073344795,0,563656301,False,196.39800000000005,"LINESTRING (103.895539 1.396543899999984, 103.8954771 1.396560199999986, 103.8954638 1.396591799999992, 103.895426 1.396593999999988, 103.8954269 1.396659799999996, 103.8953761 1.396677199999993, 103.8953587 1.396602299999987, 103.8952861 1.396620999999986, 103.8952698 1.396651999999992, 103.8952069 1.396671599999993, 103.8951774 1.396659499999987, 103.8951209 1.396676199999984, 103.895142 1.39673989999999, 103.8952101 1.396744399999986, 103.8952244 1.396793699999998, 103.8951716 1.396833599999995, 103.8951931 1.396896299999986, 103.8952579 1.396873799999995, 103.8952666 1.396853799999987, 103.8953264 1.396834899999994, 103.895343 1.396846599999987, 103.8954178 1.3968232, 103.8954028 1.396745299999993, 103.895444 1.396729499999982, 103.895444 1.396763299999996, 103.8954874 1.396758999999982, 103.895488 1.396801399999999, 103.89556 1.396798799999987, 103.8955595 1.396538899999977, 103.895539 1.396543899999984)",,,,,,,,,,,,,
5404,6073344796,5177263030,0,533685856,False,48.195,"LINESTRING (103.895078 1.396646799999993, 103.8952268 1.397053899999985)",,service,,2,,,,,,,,,
5405,6073344796,5177263033,0,533685856,False,50.494,"LINESTRING (103.895078 1.396646799999993, 103.8949926 1.396358499999987, 103.8949746 1.396264000000003, 103.8949783 1.396206900000002)",,service,,2,,,,,,,,,
5406,6073344797,5867650826,0,646376637,False,23.061,"LINESTRING (103.8955418 1.39648059999999, 103.8955425 1.396466599999994, 103.8957207 1.396391399999996)",,footway,,,,,,,,,,,
5407,6073344797,6073344795,0,646376637,False,7.046,"LINESTRING (103.8955418 1.39648059999999, 103.895539 1.396543899999984)",,footway,,,,,,,,,,,
5408,6073344797,6073344796,0,646376638,False,54.769,"LINESTRING (103.8955418 1.39648059999999, 103.895078 1.396646799999993)",,footway,,,,,,,,,,,
5409,6073344798,6073344791,0,621128294,False,21.555,"LINESTRING (103.8956427 1.396150599999981, 103.8955829 1.395966199999997)",,footway,,,,,,,,,,,
5410,6073344799,5728531197,0,563656300,False,45.108000000000004,"LINESTRING (103.8956178 1.396159199999988, 103.8955855 1.396064799999988, 103.8953677 1.396144399999986, 103.8952981 1.39616979999999)",,,,,,,,,,,,,
5411,6073344799,5728531198,0,563656300,False,132.656,"LINESTRING (103.8956178 1.396159199999988, 103.8956878 1.396363799999998, 103.8950819 1.396560399999987, 103.8949822 1.396285099999991, 103.8950265 1.396268899999997)",,,,,,,,,,,,,
5412,6073344799,6073344798,0,646376639,False,2.928,"LINESTRING (103.8956178 1.396159199999988, 103.8956427 1.396150599999981)",,footway,,,,,,,,,,,
5413,6073344800,5867650826,0,621128294,False,22.104,"LINESTRING (103.8956594 1.396202300000005, 103.8957207 1.396391399999996)",,footway,,,,,,,,,,,
5414,6073344800,6073344798,0,621128294,False,6.041,"LINESTRING (103.8956594 1.396202300000005, 103.8956427 1.396150599999981)",,footway,,,,,,,,,,,
5415,6073344801,6073344800,0,646376640,False,3.118,"LINESTRING (103.8956864 1.396194699999999, 103.8956594 1.396202300000005)",,footway,,,,,,,,,,,
5416,6073344801,6073344802,2,574902014,False,70.20599999999999,"LINESTRING (103.8956864 1.396194699999999, 103.8956971 1.396223299999989, 103.8957623 1.396202300000005, 103.895765 1.396187699999998, 103.8958152 1.396170799999995, 103.8958296 1.396180999999986, 103.8958915 1.396157400000007, 103.8958643 1.396080399999982, 103.8959159 1.39605999999999, 103.8959678 1.396059599999982, 103.8959666 1.396128399999986, 103.8959871 1.396128399999986, 103.8959859 1.396141599999988, 103.8960076 1.396142799999994, 103.8960076 1.39617059999999, 103.8960472 1.396171399999991)",,,,,,,,,,,,,
5417,6073344802,6073344801,0,574902014,False,142.86,"LINESTRING (103.8960472 1.396171399999991, 103.8960692 1.396171799999982, 103.8960692 1.396118699999995, 103.8960595 1.396118699999995, 103.8960619 1.396095799999982, 103.8960511 1.39609699999999, 103.8960486 1.395996799999994, 103.8960583 1.395996799999994, 103.8960571 1.395965499999993, 103.8960679 1.395964299999992, 103.8960679 1.39591119999999, 103.8960088 1.395913599999984, 103.8960076 1.395956999999991, 103.8959895 1.395963099999991, 103.8959859 1.395990799999991, 103.8959726 1.395991999999981, 103.8959714 1.396019799999981, 103.8959364 1.396019799999981, 103.8959376 1.396037899999993, 103.8959026 1.396041499999994, 103.8958611 1.396059299999993, 103.8958562 1.396047199999989, 103.8958849 1.396035799999988, 103.8958653 1.395975699999998, 103.8957795 1.396005299999991, 103.8957771 1.396016099999986, 103.8957192 1.396040299999999, 103.8957023 1.396029399999999, 103.8956335 1.396052299999984, 103.895648 1.396100599999998, 103.89566 1.396095799999982, 103.8956648 1.396111499999995, 103.8956745 1.396108999999985, 103.8956769 1.396119899999996, 103.8956926 1.396115099999987, 103.8956974 1.396125899999986, 103.8957252 1.396115099999987, 103.8957282 1.39612469999999, 103.8957044 1.396134399999982, 103.8957066 1.396152799999985, 103.8956877 1.3961615, 103.8956912 1.396173199999993, 103.8956819 1.39618259999999, 103.8956864 1.396194699999999)",,,,,,,,,,,,,
5418,6073344803,5867650826,0,646376642,False,42.441,"LINESTRING (103.8960551 1.396218599999991, 103.8959141 1.396256599999988, 103.8957207 1.396391399999996)",,footway,,,,,,,,,,,
5419,6073344803,6073344802,0,646376641,False,5.321,"LINESTRING (103.8960551 1.396218599999991, 103.8960472 1.396171399999991)",,footway,,,,,,,,,,,
5420,6073344804,6073344790,0,568248151,False,79.94400000000002,"LINESTRING (103.8960829 1.396262000000007, 103.8960558 1.396285800000004, 103.8960838 1.396320299999989, 103.8960714 1.396333399999991, 103.8960624 1.396321099999984, 103.896041 1.396341699999984, 103.8960879 1.396401599999986, 103.896055 1.396430399999996, 103.8959786 1.396457499999993, 103.8959736 1.396444299999992, 103.8960082 1.396431999999989, 103.895986 1.396371199999988, 103.8959046 1.396402399999984, 103.8959013 1.39641719999999, 103.8958569 1.396436099999993, 103.8958471 1.396424599999989, 103.8957764 1.396455899999985, 103.8957819 1.396471099999989)",,,,,,,,,,,,,
5421,6073344804,6073344803,0,646376641,False,5.731,"LINESTRING (103.8960829 1.396262000000007, 103.8960551 1.396218599999991)",,footway,,,,,,,,,,,
5422,6073344810,5421605328,0,646376644,False,2.139,"LINESTRING (103.8960306 1.39268069999998, 103.8960226 1.392663200000003)",,footway,,,,,,,,,,,
5423,6073344810,6953315667,0,646376644,False,10.881,"LINESTRING (103.8960306 1.39268069999998, 103.8959374 1.392710599999999)",,footway,,,,,,,,,,,
5424,137356077,1841630906,0,374823442,False,31.87,"LINESTRING (103.9206465 1.407180200000001, 103.9209261 1.407116800000008)",,,,,,,,,,,,,
5425,137356077,1841630906,1,374824067,False,31.87,"LINESTRING (103.9206465 1.407180200000001, 103.9209261 1.407116800000008)",,,,,,,,,,,,,
5426,137356077,1841630907,0,374823442,False,26.062,"LINESTRING (103.9206465 1.407180200000001, 103.9204218 1.407247099999995)",,,,,,,,,,,,,
5427,137356077,1841630907,1,374824067,False,26.062,"LINESTRING (103.9206465 1.407180200000001, 103.9204218 1.407247099999995)",,,,,,,,,,,,,
5428,6073344815,6199975284,0,302094576,False,80.21800000000002,"LINESTRING (103.8961989 1.392842299999982, 103.8961864 1.392869299999983, 103.8961504 1.392850799999977, 103.8961234 1.392903499999984, 103.896218 1.392953399999999, 103.8962285 1.392984900000005, 103.8961995 1.392992499999989, 103.8962419 1.393104799999983, 103.8962033 1.393116499999989, 103.8962197 1.393170799999988, 103.8962589 1.393158999999992, 103.8962651 1.393182899999996, 103.8963984 1.393142699999978)",,,,,,,,,,,,,
5429,6073344815,6073344681,0,302094576,False,82.04,"LINESTRING (103.8961989 1.392842299999982, 103.8962111 1.392815999999996, 103.8961821 1.392799199999976, 103.8962046 1.392753499999986, 103.896298 1.392791599999985, 103.8963224 1.392781199999994, 103.896315 1.392756199999999, 103.8965315 1.392682999999988, 103.8965203 1.392651500000002, 103.8965743 1.392634299999994, 103.8965866 1.392672599999983, 103.896614 1.392663799999976, 103.8966394 1.392743200000002)",,,,,,,,,,,,,
5430,6073344815,6073344810,0,646376645,False,27.674999999999997,"LINESTRING (103.8961989 1.392842299999982, 103.8961424 1.392814799999994, 103.8960907 1.392786699999986, 103.8960508 1.392752799999992, 103.8960306 1.39268069999998)",,footway,,,,,,,,,,,
5431,5277868866,5742340349,0,546138268,False,7.219,"LINESTRING (103.9095971 1.416299399999994, 103.9096091 1.416363199999995)",Punggol Road,residential,40,2,,,,,,,,,
5432,5277868866,5965665957,0,"[638258031, 476138599]",True,398.937,"LINESTRING (103.9095971 1.416299399999994, 103.9095664 1.4162995, 103.9091245 1.41630909999999, 103.9086751 1.416348499999996, 103.9080022 1.416427499999986, 103.9071899 1.416554799999993, 103.9070845 1.416574899999993, 103.9069687 1.416614299999989, 103.9068269 1.41667339999999, 103.9061568 1.417010299999995, 103.9061279 1.417023799999992)",Punggol Way,secondary,50,"['3', '2']",,,,,,,,,
5433,137356103,1841630899,0,374823442,False,45.481,"LINESTRING (103.921953 1.406564299999985, 103.9222454 1.406278199999982)",,,,,,,,,,,,,
5434,137356103,1841630899,1,374824067,False,45.481,"LINESTRING (103.921953 1.406564299999985, 103.9222454 1.406278199999982)",,,,,,,,,,,,,
5435,137356103,1841630904,0,374823442,False,33.489,"LINESTRING (103.921953 1.406564299999985, 103.921717 1.406751499999988)",,,,,,,,,,,,,
5436,137356103,1841630904,1,374824067,False,33.489,"LINESTRING (103.921953 1.406564299999985, 103.921717 1.406751499999988)",,,,,,,,,,,,,
5437,137356127,1841630895,0,374823442,False,34.34,"LINESTRING (103.9231093 1.405014399999997, 103.9233228 1.404791199999989)",,,,,,,,,,,,,
5438,137356127,1841630895,1,374824067,False,34.34,"LINESTRING (103.9231093 1.405014399999997, 103.9233228 1.404791199999989)",,,,,,,,,,,,,
5439,137356127,1841630897,0,374823442,False,64.845,"LINESTRING (103.9231093 1.405014399999997, 103.9227566 1.405478899999987)",,,,,,,,,,,,,
5440,137356127,1841630897,1,374824067,False,64.845,"LINESTRING (103.9231093 1.405014399999997, 103.9227566 1.405478899999987)",,,,,,,,,,,,,
5441,137356144,1841630880,0,374823442,False,33.07,"LINESTRING (103.9246899 1.403928699999992, 103.9249714 1.403832499999992)",,,,,,,,,,,,,
5442,137356144,1841630880,1,374824067,False,33.07,"LINESTRING (103.9246899 1.403928699999992, 103.9249714 1.403832499999992)",,,,,,,,,,,,,
5443,137356144,1841630884,0,374823442,False,37.099,"LINESTRING (103.9246899 1.403928699999992, 103.9243812 1.404055499999979)",,,,,,,,,,,,,
5444,137356144,1841630884,1,374824067,False,37.099,"LINESTRING (103.9246899 1.403928699999992, 103.9243812 1.404055499999979)",,,,,,,,,,,,,
5445,3048530804,3048535612,0,300751459,True,28.750999999999998,"LINESTRING (103.9071906 1.405028499999993, 103.9072001 1.405133699999998, 103.9071779 1.405168699999996, 103.9070769 1.405215999999992)",Punggol Place,service,,,,,driveway,,,,,,
5446,3048530804,2274884131,0,"[649440497, 476158179]",True,70.029,"LINESTRING (103.9071906 1.405028499999993, 103.9073233 1.405278499999987, 103.9074815 1.40558709999999)",Punggol Road,secondary,60,"['4', '5']",,,,,,,,,
5447,3048530807,3048541703,0,646321688,False,93.398,"LINESTRING (103.9070308 1.405237599999982, 103.9062771 1.405608799999987)",Punggol Place,service,,,,,driveway,,,,,,
5448,3048530807,3048558674,0,300753067,False,27.281,"LINESTRING (103.9070308 1.405237599999982, 103.9069234 1.405016999999996)",Punggol Place,service,,,,,driveway,,,,,,
5449,137356167,1841630860,0,374823442,False,18.281,"LINESTRING (103.9272843 1.403494299999982, 103.9271227 1.403463800000003)",,,,,,,,,,,,,
5450,137356167,1841630860,1,374824067,False,18.281,"LINESTRING (103.9272843 1.403494299999982, 103.9271227 1.403463800000003)",,,,,,,,,,,,,
5451,137356167,1841630866,0,374823442,False,21.132,"LINESTRING (103.9272843 1.403494299999982, 103.9274744 1.403494699999986)",,,,,,,,,,,,,
5452,137356167,1841630866,1,374824067,False,21.132,"LINESTRING (103.9272843 1.403494299999982, 103.9274744 1.403494699999986)",,,,,,,,,,,,,
5453,137356189,1841630849,0,374823442,False,11.602,"LINESTRING (103.9280298 1.403235599999991, 103.9280868 1.403148199999988)",,,,,,,,,,,,,
5454,137356189,1841630849,1,374824067,False,11.602,"LINESTRING (103.9280298 1.403235599999991, 103.9280868 1.403148199999988)",,,,,,,,,,,,,
5455,137356189,1841630852,0,374823442,False,24.021,"LINESTRING (103.9280298 1.403235599999991, 103.9278689 1.403379799999988)",,,,,,,,,,,,,
5456,137356189,1841630852,1,374824067,False,24.021,"LINESTRING (103.9280298 1.403235599999991, 103.9278689 1.403379799999988)",,,,,,,,,,,,,
5457,137356204,1841630838,0,374823442,False,22.032,"LINESTRING (103.9287919 1.401826999999981, 103.9289617 1.40172479999998)",,,,,,,,,,,,,
5458,137356204,1841630838,1,374824067,False,22.032,"LINESTRING (103.9287919 1.401826999999981, 103.9289617 1.40172479999998)",,,,,,,,,,,,,
5459,137356204,1841630840,0,374823442,False,26.151,"LINESTRING (103.9287919 1.401826999999981, 103.9286478 1.402012899999995)",,,,,,,,,,,,,
5460,137356204,1841630840,1,374824067,False,26.151,"LINESTRING (103.9287919 1.401826999999981, 103.9286478 1.402012899999995)",,,,,,,,,,,,,
5461,137356257,1841630890,0,374822604,False,56.606,"LINESTRING (103.9298501 1.404818999999988, 103.9302467 1.404499699999998)",,,,,,,,,,,,,
5462,137356257,1841630890,1,374829693,False,56.606,"LINESTRING (103.9298501 1.404818999999988, 103.9302467 1.404499699999998)",Coastline of Singapore,,,,,,,,,,,,
5463,137356257,395048490,0,374822604,False,496.615,"LINESTRING (103.9298501 1.404818999999988, 103.9265878 1.407870299999978)",,,,,,,,,,,,,
5464,137356257,395048490,1,374829693,False,496.615,"LINESTRING (103.9298501 1.404818999999988, 103.9265878 1.407870299999978)",Coastline of Singapore,,,,,,,,,,,,
5465,137356276,1841630929,0,374822604,False,64.943,"LINESTRING (103.9229893 1.411477999999997, 103.9225216 1.411827999999996)",,,,,,,,,,,,,
5466,137356276,1841630929,1,374829693,False,64.943,"LINESTRING (103.9229893 1.411477999999997, 103.9225216 1.411827999999996)",Coastline of Singapore,,,,,,,,,,,,
5467,137356297,1841630933,0,374822604,False,34.935,"LINESTRING (103.9206586 1.412879599999992, 103.9209159 1.412699199999992)",,,,,,,,,,,,,
5468,137356297,1841630933,1,374829693,False,34.935,"LINESTRING (103.9206586 1.412879599999992, 103.9209159 1.412699199999992)",Coastline of Singapore,,,,,,,,,,,,
5469,137356297,1841630934,0,374822604,False,14.502,"LINESTRING (103.9206586 1.412879599999992, 103.9205625 1.4129678)",,,,,,,,,,,,,
5470,137356297,1841630934,1,374829693,False,14.502,"LINESTRING (103.9206586 1.412879599999992, 103.9205625 1.4129678)",Coastline of Singapore,,,,,,,,,,,,
5471,137356359,1841630949,0,374822335,False,17.148,"LINESTRING (103.9151202 1.416838899999986, 103.9150742 1.416691699999992)",,,,,,,,,,,,,
5472,137356359,1841630949,1,374829692,False,17.148,"LINESTRING (103.9151202 1.416838899999986, 103.9150742 1.416691699999992)",Coastline of Singapore,,,,,,,,,,,,
5473,137356359,1841630950,0,374822335,False,11.376,"LINESTRING (103.9151202 1.416838899999986, 103.9151594 1.416933399999986)",,,,,,,,,,,,,
5474,137356359,1841630950,1,374829692,False,11.376,"LINESTRING (103.9151202 1.416838899999986, 103.9151594 1.416933399999986)",Coastline of Singapore,,,,,,,,,,,,
5475,137356374,3782017412,0,374823442,False,30.889,"LINESTRING (103.915276 1.415503000000006, 103.915171 1.415760199999983)",,,,,,,,,,,,,
5476,137356374,3782017412,1,374824067,False,30.889,"LINESTRING (103.915276 1.415503000000006, 103.915171 1.415760199999983)",,,,,,,,,,,,,
5477,137356374,1841634983,0,374823442,False,29.262,"LINESTRING (103.915276 1.415503000000006, 103.9154057 1.415273999999997)",,,,,,,,,,,,,
5478,137356374,1841634983,1,374824067,False,29.262,"LINESTRING (103.915276 1.415503000000006, 103.9154057 1.415273999999997)",,,,,,,,,,,,,
5479,137356392,1841634976,0,374823442,False,30.894,"LINESTRING (103.9162212 1.413728999999986, 103.9162788 1.413457199999989)",,,,,,,,,,,,,
5480,137356392,1841634976,1,374824067,False,30.894,"LINESTRING (103.9162212 1.413728999999986, 103.9162788 1.413457199999989)",,,,,,,,,,,,,
5481,137356392,1841634977,0,374823442,False,31.91,"LINESTRING (103.9162212 1.413728999999986, 103.9161346 1.414002599999996)",,,,,,,,,,,,,
5482,137356392,1841634977,1,374824067,False,31.91,"LINESTRING (103.9162212 1.413728999999986, 103.9161346 1.414002599999996)",,,,,,,,,,,,,
5483,137356408,1841634965,0,374823442,False,53.204,"LINESTRING (103.9163877 1.412069599999987, 103.9165618 1.411623899999977)",,,,,,,,,,,,,
5484,137356408,1841634965,1,374824067,False,53.204,"LINESTRING (103.9163877 1.412069599999987, 103.9165618 1.411623899999977)",,,,,,,,,,,,,
5485,137356408,1841634967,0,374823442,False,28.355,"LINESTRING (103.9163877 1.412069599999987, 103.9163405 1.412320199999975)",,,,,,,,,,,,,
5486,137356408,1841634967,1,374824067,False,28.355,"LINESTRING (103.9163877 1.412069599999987, 103.9163405 1.412320199999975)",,,,,,,,,,,,,
5487,137356437,1841634959,0,374823442,False,59.183,"LINESTRING (103.9174589 1.410004499999977, 103.9177678 1.409570999999995)",,,,,,,,,,,,,
