,u,v,key,osmid,lanes,highway,oneway,length,geometry,service,name,maxspeed,width,bridge,tunnel,access,ref,junction
144,5278670968,5015083863,0,"[628007114, 628009023]","['1', '2']",residential,True,98.994,"LINESTRING (103.8907455 1.3954043, 103.8906535 1.3948335, 103.8906068 1.3945249)",,Anchorvale Link,40,,,,,,
145,5919694971,5867650834,0,621128295,2,service,False,12.055,"LINESTRING (103.8963487 1.3965138, 103.896392 1.3966132)",,,,,,,,,
146,5919694971,5917941848,0,627069308,2,service,False,29.992,"LINESTRING (103.8963487 1.3965138, 103.8962549 1.3962609)",,,,,,,,,
147,5919694971,5919694968,0,627069310,2,service,False,31.274,"LINESTRING (103.8963487 1.3965138, 103.8962339 1.3965681, 103.8961428 1.3966112, 103.8960944 1.3966341)",,,,,,,,,
148,6791757945,6791757944,0,661626786,,footway,False,28.804,"LINESTRING (103.9000407 1.3933322, 103.9000972 1.3933427, 103.9001217 1.3933554, 103.9001674 1.393448, 103.9001647 1.39346, 103.9001327 1.3935089)",,,,,,,,,
149,5278670967,6244033776,0,536039235,1,residential,True,15.397,"LINESTRING (103.8906675 1.3954277, 103.8907275 1.3955525)",,Anchorvale Link,40,,,,,,
150,5278670967,5238936264,0,541818497,,footway,False,4.769,"LINESTRING (103.8906675 1.3954277, 103.8906264 1.39544)",,,,,,,,,
151,5278670967,5278670968,0,541818497,,footway,False,9.053,"LINESTRING (103.8906675 1.3954277, 103.8907455 1.3954043)",,,,,,,,,
152,5681062011,4004972062,0,397719177,2,service,False,279.843,"LINESTRING (103.8923567 1.4017279, 103.8923567 1.4013592, 103.892331 1.4013318, 103.8922898 1.4013266, 103.8905633 1.4015569, 103.8905208 1.4015411, 103.8904989 1.4015108, 103.8904411 1.4012728)",driveway,,,,,,,,
153,5681062011,4004973769,0,596303139,,service,False,231.269,"LINESTRING (103.8923567 1.4017279, 103.8919844 1.4017644, 103.8918103 1.4018573, 103.8909824 1.4019926, 103.8903424 1.4021913)",,,,,,,,,
154,5681062011,4004973872,0,760692057,2,service,False,68.366,"LINESTRING (103.8923567 1.4017279, 103.8924164 1.4022111, 103.8924046 1.4022795, 103.8923669 1.4023243)",driveway,,,,,,,,
155,5681062015,5681488321,0,646888494,2,service,False,76.079,"LINESTRING (103.8937563 1.3945552, 103.8935238 1.3939117)",,,,,,,,,
156,5681062015,7062103093,0,756107738,2,service,False,65.761,"LINESTRING (103.8937563 1.3945552, 103.8939165 1.3951245)",,,,,,,,,
157,5681062015,5238938015,0,"[596303142, 596303134, 596303135]",,service,False,223.621,"LINESTRING (103.8937563 1.3945552, 103.8936093 1.3945901, 103.8932357 1.3946676, 103.8931929 1.3946797, 103.8931511 1.3946916, 103.8928685 1.3947525, 103.8926963 1.3945108, 103.8926499 1.3941337, 103.8928414 1.3940679, 103.8927584 1.3938614)",,,,,,,,,
158,5278670971,369141151,0,174886203,3,primary,True,26.324,"LINESTRING (103.8929382 1.3914157, 103.8930157 1.3916394)",,Sengkang East Road,60,,,,,,
159,5278670971,5278670977,0,546216182,,footway,False,12.158,"LINESTRING (103.8929382 1.3914157, 103.8928355 1.3914533)",,,,,,,,,
160,5278670971,5278670972,0,546216182,,footway,False,13.878,"LINESTRING (103.8929382 1.3914157, 103.8930554 1.3913727)",,,,,,,,,
161,5278670972,375766031,0,476689637,3,primary,True,8.537,"LINESTRING (103.8930554 1.3913727, 103.8930307 1.3913)",,Sengkang East Road,60,,,,,,
162,5278670972,5278670971,0,546216182,,footway,False,13.878,"LINESTRING (103.8930554 1.3913727, 103.8929382 1.3914157)",,,,,,,,,
163,5278670972,5278670978,0,546216182,,footway,False,6.119,"LINESTRING (103.8930554 1.3913727, 103.8931071 1.3913538)",,,,,,,,,
164,5278670977,5238938072,0,541818568,,footway,False,21.096,"LINESTRING (103.8928355 1.3914533, 103.8929025 1.3916308)",,,,,,,,,
165,5278670977,5278670975,0,541818568,,footway,False,20.667,"LINESTRING (103.8928355 1.3914533, 103.892781 1.3912756)",,,,,,,,,
166,5278670977,5278670971,0,546216182,,footway,False,12.158,"LINESTRING (103.8928355 1.3914533, 103.8929382 1.3914157)",,,,,,,,,
167,5919694979,5917941848,0,627069307,2,service,False,22.681,"LINESTRING (103.8961825 1.3960702, 103.8962549 1.3962609)",,,,,,,,,
168,5919694979,5917941848,1,627069314,1,service,True,33.68099999999999,"LINESTRING (103.8961825 1.3960702, 103.8961454 1.3961434, 103.8961387 1.3961863, 103.8961507 1.396252, 103.8961762 1.3962667, 103.8961987 1.3962724, 103.8962168 1.3962728, 103.8962329 1.3962681, 103.8962549 1.3962609)",,,,,,,,,
169,5919694979,6073344791,0,"[533685850, 627069311]",2,service,False,83.737,"LINESTRING (103.8961825 1.3960702, 103.8961408 1.3959621, 103.8961139 1.3958935, 103.89609 1.3958651, 103.8960712 1.3958519, 103.8960514 1.3958488, 103.8960265 1.3958498, 103.8955829 1.3959662)",,,,,,,,,
170,5278670979,5278670978,0,546216185,,footway,False,10.055,"LINESTRING (103.8931959 1.391371, 103.8931071 1.3913538)",,,,,,,,,
171,5278670979,3063312313,0,302094707,1,primary_link,True,21.802,"LINESTRING (103.8931959 1.391371, 103.8932075 1.3913343, 103.8932449 1.3912751, 103.8933002 1.3912072)",,,50,,,,,,
172,5278670975,5278670977,0,541818568,,footway,False,20.667,"LINESTRING (103.892781 1.3912756, 103.8928355 1.3914533)",,,,,,,,,
173,5278670975,5238938089,0,541818568,,footway,False,5.549,"LINESTRING (103.892781 1.3912756, 103.8927677 1.3912275)",,,,,,,,,
174,5278670975,5278670970,0,546216181,,footway,False,11.364,"LINESTRING (103.892781 1.3912756, 103.8928759 1.3912376)",,,,,,,,,
175,5278670978,5278670972,0,546216182,,footway,False,6.119,"LINESTRING (103.8931071 1.3913538, 103.8930554 1.3913727)",,,,,,,,,
176,5278670978,5278670973,0,546216183,,footway,False,8.422,"LINESTRING (103.8931071 1.3913538, 103.893081 1.3912827)",,,,,,,,,
177,5278670978,5278670979,0,546216185,,footway,False,10.055,"LINESTRING (103.8931071 1.3913538, 103.8931959 1.391371)",,,,,,,,,
178,5278670974,242953530,0,174886214,2,residential,True,5.663,"LINESTRING (103.8930494 1.3911966, 103.8930012 1.3912131)",,Sengkang Square,50,,,,,,
179,5278670974,5278670976,0,546216183,,footway,False,2.357,"LINESTRING (103.8930494 1.3911966, 103.8930421 1.3911767)",,,,,,,,,
180,5278670974,5278670973,0,546216183,,footway,False,10.198,"LINESTRING (103.8930494 1.3911966, 103.893081 1.3912827)",,,,,,,,,
181,5278670976,5278670969,0,546216181,,footway,False,5.588,"LINESTRING (103.8930421 1.3911767, 103.8929949 1.391194)",,,,,,,,,
182,5278670976,5278670974,0,546216183,,footway,False,2.357,"LINESTRING (103.8930421 1.3911767, 103.8930494 1.3911966)",,,,,,,,,
183,5278670976,3063312255,0,546216184,,footway,False,11.501,"LINESTRING (103.8930421 1.3911767, 103.8930882 1.3910841)",,,,,,,,,
184,4322943113,4697941867,0,"[174886272, 174886279, 433804499, 433804500, 174886270]",,"['steps', 'footway']",False,134.808,"LINESTRING (103.9105697 1.3999102, 103.9106099 1.3999802, 103.9108923 1.3997477, 103.9108679 1.3997392, 103.9107309 1.3995276, 103.9106976 1.3994846, 103.9109875 1.3993093, 103.9110447 1.3993851)",,,,,yes,,,,
185,4322943113,4602349596,0,"[476147261, 476147262]",3,tertiary,True,116.77199999999999,"LINESTRING (103.9105697 1.3999102, 103.9106753 1.3998332, 103.9109904 1.3996086, 103.9114242 1.3992994)",,Punggol Central,60,,,,,,
186,5278670987,4430972589,0,445716753,3,secondary,True,23.896,"LINESTRING (103.893505 1.3933394, 103.893302 1.3934101)",,Sengkang East Way,60,,,,,,
187,5278670987,5278670988,0,541818516,,footway,False,13.08,"LINESTRING (103.893505 1.3933394, 103.8935428 1.3934508)",,,,,,,,,
188,5278670987,5278671121,0,541818516,,footway,False,9.121,"LINESTRING (103.893505 1.3933394, 103.8934787 1.3932617)",,,,,,,,,
189,5278670988,369141917,0,445716757,4,secondary,True,9.186,"LINESTRING (103.8935428 1.3934508, 103.8936212 1.3934247)",,Sengkang East Way,60,,,,,,
190,5278670988,5278671120,0,541818516,,footway,False,7.409,"LINESTRING (103.8935428 1.3934508, 103.8935642 1.3935139)",,,,,,,,,
191,5278670988,5278670987,0,541818516,,footway,False,13.08,"LINESTRING (103.8935428 1.3934508, 103.893505 1.3933394)",,,,,,,,,
192,5278670989,4430972596,0,445716751,3,primary,True,28.942,"LINESTRING (103.8936431 1.3934872, 103.8937255 1.3937341)",,Sengkang East Road,60,,,,,,
193,5278670989,5278670990,0,546216234,,footway,False,14.076,"LINESTRING (103.8936431 1.3934872, 103.893763 1.3934465)",,,,,,,,,
194,5278670989,5278671120,0,546216234,,footway,False,9.26,"LINESTRING (103.8936431 1.3934872, 103.8935642 1.3935139)",,,,,,,,,
195,5278670990,369142425,0,476708350,5,primary,True,7.296,"LINESTRING (103.893763 1.3934465, 103.8937421 1.3933843)",,Sengkang East Road,60,,,,,,
196,5278670990,5278671119,0,546216234,,footway,False,7.157,"LINESTRING (103.893763 1.3934465, 103.893824 1.3934259)",,,,,,,,,
197,5278670990,5278670989,0,546216234,,footway,False,14.076,"LINESTRING (103.893763 1.3934465, 103.8936431 1.3934872)",,,,,,,,,
198,5278670991,4430972286,0,445716756,3,secondary,True,29.751,"LINESTRING (103.893803 1.3933639, 103.8940567 1.3932787)",,Sengkang East Way,60,,,,,,
199,5278670991,5278670992,0,546216233,,footway,False,12.891,"LINESTRING (103.893803 1.3933639, 103.8937658 1.3932541)",,,,,,,,,
200,5278670991,5278671119,0,546216233,,footway,False,7.279,"LINESTRING (103.893803 1.3933639, 103.893824 1.3934259)",,,,,,,,,
201,5278670992,242952267,0,445716759,4,secondary,True,7.08,"LINESTRING (103.8937658 1.3932541, 103.8937054 1.3932743)",,Sengkang East Way,60,,,,,,
202,5278670992,5278671118,0,546216233,,footway,False,9.441,"LINESTRING (103.8937658 1.3932541, 103.8937385 1.3931737)",,,,,,,,,
203,5278670992,5278670991,0,546216233,,footway,False,12.891,"LINESTRING (103.8937658 1.3932541, 103.893803 1.3933639)",,,,,,,,,
204,5278670993,4430972278,0,445716748,3,primary,True,29.018,"LINESTRING (103.8936775 1.3931944, 103.8935915 1.392948)",,Sengkang East Road,60,,,,,,
205,5278670993,5278670994,0,546216232,,footway,False,14.142,"LINESTRING (103.8936775 1.3931944, 103.893557 1.3932352)",,,,,,,,,
206,5278670993,5278671118,0,546216232,,footway,False,7.161,"LINESTRING (103.8936775 1.3931944, 103.8937385 1.3931737)",,,,,,,,,
207,5278670994,242966341,0,445716745,4,primary,True,9.037,"LINESTRING (103.893557 1.3932352, 103.893583 1.3933122)",,Sengkang East Road,60,,,,,,
208,5278670994,5278671121,0,546216232,,footway,False,9.189,"LINESTRING (103.893557 1.3932352, 103.8934787 1.3932617)",,,,,,,,,
209,5278670994,5278670993,0,546216232,,footway,False,14.142,"LINESTRING (103.893557 1.3932352, 103.8936775 1.3931944)",,,,,,,,,
210,2383954067,2383954090,0,534642324,,secondary,True,13.434,"LINESTRING (103.8939579 1.4162118, 103.8938642 1.4162881)",,Seletar North Link,50,,,,,,
211,2383954067,5995730666,0,640267259,3,secondary,True,34.125,"LINESTRING (103.8939579 1.4162118, 103.8938023 1.4160885, 103.8937162 1.4160226)",,Seletar Link,60,,,,,,
212,5278670995,5278671120,0,546216190,,footway,False,8.993,"LINESTRING (103.8935242 1.3935842, 103.8935642 1.3935139)",,,,,,,,,
213,5278670995,5238937544,0,546216190,,footway,False,5.676,"LINESTRING (103.8935242 1.3935842, 103.893499 1.3936286)",,,,,,,,,
214,5278670995,4430972596,0,445716767,1,primary_link,True,28.191000000000003,"LINESTRING (103.8935242 1.3935842, 103.8935445 1.3935887, 103.8936357 1.3936511, 103.8937255 1.3937341)",,,50,,,,,,
215,4702863509,4702863508,0,"[476843579, 476843581, 476843583]",,"['steps', 'footway']",False,60.278999999999996,"LINESTRING (103.9020745 1.4050911, 103.902095 1.4051274, 103.9023139 1.4055316, 103.9023321 1.4055681)",,,,,,yes,,,
216,4702863509,5083408488,0,"[521768361, 521768362]",,"['corridor', 'footway']",False,108.88,"LINESTRING (103.9020745 1.4050911, 103.9017858 1.4045307, 103.9020863 1.4043534)",,,,,,,,,
217,4702863509,4699894302,0,696735681,,footway,False,21.407,"LINESTRING (103.9020745 1.4050911, 103.9020866 1.4051341, 103.9021594 1.4052628)",,,,,,,,,
218,4702863510,4702863522,0,476843587,,footway,False,26.443,"LINESTRING (103.9028635 1.4056463, 103.9029779 1.4058548)",,,,,,,,,
219,4702863510,6791669639,0,476843584,,footway,False,154.489,"LINESTRING (103.9028635 1.4056463, 103.9030003 1.4055947, 103.9031573 1.4055476, 103.9032435 1.4055158, 103.903373 1.4054714, 103.903487 1.4054512, 103.9036014 1.4054288, 103.9037495 1.4053952, 103.9038567 1.4053666, 103.9039424 1.4053491, 103.9040503 1.4053225, 103.9041052 1.4053163, 103.9041746 1.4053158, 103.9042054 1.4053259)",,,,,,,,,
220,4702863510,6791669639,1,476843587,,footway,False,279.121,"LINESTRING (103.9028635 1.4056463, 103.9026484 1.4052669, 103.9026459 1.4052382, 103.9026605 1.4052173, 103.9036538 1.404721, 103.903728 1.4046957, 103.903783 1.4047038, 103.9038688 1.4047319, 103.9039211 1.4047869, 103.9040552 1.4050229, 103.9042054 1.4053259)",,,,,,,,,
221,4702863508,5083408487,0,521768363,,footway,False,4.432,"LINESTRING (103.9023321 1.4055681, 103.9022975 1.4055879)",,,,,,,,,
222,4702863508,1712383787,0,521768364,,footway,False,1.997,"LINESTRING (103.9023321 1.4055681, 103.9023466 1.4055575)",,,,,,,,,
223,4702863508,4702863509,0,"[476843579, 476843581, 476843583]",,"['steps', 'footway']",False,60.279,"LINESTRING (103.9023321 1.4055681, 103.9023139 1.4055316, 103.902095 1.4051274, 103.9020745 1.4050911)",,,,,,yes,,,
224,4702863508,6543124543,0,696735682,,footway,False,23.928,"LINESTRING (103.9023321 1.4055681, 103.9023037 1.4055327, 103.9022239 1.4053828)",,,,,,,,,
225,5278670996,5278671118,0,546216188,,footway,False,12.281,"LINESTRING (103.8937926 1.3930774, 103.8937385 1.3931737)",,,,,,,,,
226,5278670996,4430972278,0,447713025,1,primary_link,True,26.654000000000003,"LINESTRING (103.8937926 1.3930774, 103.89373 1.3930464, 103.8935915 1.392948)",,,50,,,,,,
227,5278671000,5238936283,0,541818494,,footway,False,8.925,"LINESTRING (103.8890277 1.3945226, 103.8889483 1.3945345)",,,,,,,,,
228,5278671000,5238937987,0,541818494,,footway,False,157.843,"LINESTRING (103.8890277 1.3945226, 103.8897557 1.3944367, 103.8902473 1.3944168, 103.8903123 1.3944166, 103.8903755 1.3944313, 103.8904336 1.3944604)",,,,,,,,,
229,5278671000,5278671003,0,"[596303130, 596303132, 546216191]",,footway,False,101.52000000000001,"LINESTRING (103.8890277 1.3945226, 103.8890267 1.3944971, 103.8893178 1.3944608, 103.8892937 1.394194, 103.8889808 1.3942042, 103.8889789 1.394191)",,,,,yes,,,,
230,242966683,5278671079,0,512918162,2,tertiary,True,8.779,"LINESTRING (103.8877618 1.3973043, 103.8876835 1.3973146)",,Anchorvale Street,50,,,,,,
231,242966683,369158381,0,512918163,3,tertiary,True,14.949,"LINESTRING (103.8877618 1.3973043, 103.8877878 1.3974362)",,Anchorvale Road,50,,,,,,
232,5278671003,5238937742,0,541818597,,footway,False,150.577,"LINESTRING (103.8889789 1.394191, 103.8877869 1.3942919, 103.8877293 1.3942925, 103.8876906 1.394285, 103.8876334 1.394263)",,,,,,,,,
233,5278671003,5238937608,0,541818597,,footway,False,156.917,"LINESTRING (103.8889789 1.394191, 103.8899106 1.3941122, 103.890221 1.3940867, 103.8902908 1.394075, 103.8903431 1.3940532, 103.8903696 1.3940264)",,,,,,,,,
234,5278671003,5278671000,0,"[596303130, 596303132, 546216191]",,footway,False,101.52,"LINESTRING (103.8889789 1.394191, 103.8889808 1.3942042, 103.8892937 1.394194, 103.8893178 1.3944608, 103.8890267 1.3944971, 103.8890277 1.3945226)",,,,,yes,,,,
235,5278671005,5278671006,0,546216244,,footway,False,8.372,"LINESTRING (103.8866905 1.3918203, 103.8866248 1.3918571)",,,,,,,,,
236,5278671005,5268252278,0,546216244,,footway,False,6.177,"LINESTRING (103.8866905 1.3918203, 103.8867395 1.3917941)",,,,,,,,,
237,5278671005,369148109,0,627307964,3,tertiary,True,5.397,"LINESTRING (103.8866905 1.3918203, 103.886666 1.3917784)",,Anchorvale Road,50,,,,,,
238,242958494,369469280,0,257750350,2,residential,False,15.462,"LINESTRING (103.9053021 1.3920505, 103.9054033 1.3921459)",,Rivervale Crescent,50,,,,,,
239,242958494,5178349591,0,539427641,3,residential,False,27.428,"LINESTRING (103.9053021 1.3920505, 103.9051371 1.3918671)",,Rivervale Crescent,50,,,,,,
240,242958494,6895384433,0,627702905,2,tertiary,True,85.021,"LINESTRING (103.9053021 1.3920505, 103.9051415 1.3921896, 103.9050047 1.3923023, 103.9048424 1.3924296, 103.9047087 1.3925326)",,Rivervale Drive,40,,,,,,
241,242958495,4598904397,0,627664874,2,tertiary,True,138.07799999999997,"LINESTRING (103.9043072 1.3928265, 103.9040592 1.392974, 103.9038214 1.3931024, 103.9034822 1.3932806, 103.9033588 1.3933448, 103.9032113 1.3934093)",,Rivervale Drive,40,,,,,,
242,242958495,5925962396,0,627719054,2,service,False,90.89099999999999,"LINESTRING (103.9043072 1.3928265, 103.9040472 1.3924256, 103.9039795 1.3923371, 103.9039466 1.392266, 103.9039479 1.3922292, 103.9039747 1.3921628, 103.9039835 1.3921383, 103.9039935 1.3921266)",,,,,,,,,
243,5278671004,5268252278,0,546216245,,footway,False,9.802,"LINESTRING (103.8868228 1.391823, 103.8867395 1.3917941)",,,,,,,,,
244,5278671004,5238938103,0,546216245,,footway,False,5.906,"LINESTRING (103.8868228 1.391823, 103.886873 1.3918404)",,,,,,,,,
245,5278671004,5015083992,0,512918087,1,tertiary_link,True,30.795,"LINESTRING (103.8868228 1.391823, 103.8868757 1.391711, 103.8869754 1.3915948)",,,50,,,,,,
246,5278671006,5278671148,0,546216244,,footway,False,10.456,"LINESTRING (103.8866248 1.3918571, 103.8865411 1.3919)",,,,,,,,,
247,5278671006,5278671005,0,546216244,,footway,False,8.372,"LINESTRING (103.8866248 1.3918571, 103.8866905 1.3918203)",,,,,,,,,
248,5278671006,5015083998,0,627307963,2,tertiary,True,17.528,"LINESTRING (103.8866248 1.3918571, 103.8867028 1.3919941)",,Anchorvale Road,50,,,,,,
249,4702863522,4702863510,0,476843587,,footway,False,26.443,"LINESTRING (103.9029779 1.4058548, 103.9028635 1.4056463)",,,,,,,,,
250,1913644653,1913644654,0,180909695,,path,False,3.745,"LINESTRING (103.8850743 1.397913, 103.885072 1.3979466)",,,,,,,,,
251,1913644653,1913644588,0,180909695,,path,False,164.51199999999997,"LINESTRING (103.8850743 1.397913, 103.8850308 1.397635, 103.8850207 1.3975814, 103.8850007 1.3975385, 103.8849751 1.3974993, 103.8849523 1.3974802, 103.8849209 1.397459, 103.8848684 1.3974364, 103.8848256 1.3974255, 103.8847763 1.3974154, 103.8847234 1.397409, 103.8846768 1.3974124, 103.8844648 1.3974403, 103.8844364 1.3974452, 103.8844076 1.3974469, 103.8843737 1.397444, 103.8843387 1.3974372, 103.8843105 1.3974274, 103.884283 1.3974119, 103.8840107 1.3972294)",,,,,,,,,
252,1913644653,1913644895,0,180909713,,footway,False,312.496,"LINESTRING (103.8850743 1.397913, 103.8851724 1.3981806, 103.8856283 1.3996215, 103.8859388 1.4005869)",,,,,,,,,
253,5278671007,5278671008,0,546216244,,footway,False,7.053,"LINESTRING (103.8865184 1.3918577, 103.8864886 1.3918017)",,,,,,,,,
254,5278671007,5278671148,0,546216244,,footway,False,5.338,"LINESTRING (103.8865184 1.3918577, 103.8865411 1.3919)",,,,,,,,,
255,5278671007,5015085321,0,627307961,2,residential,True,10.378,"LINESTRING (103.8865184 1.3918577, 103.8866011 1.3918144)",,Anchorvale Lane,50,,,,,,
256,242958501,5680984236,0,74957629,3,primary,True,7.785,"LINESTRING (103.8946429 1.3959525, 103.8946201 1.3958863)",,Sengkang East Road,60,,,,,,
257,242958501,242966457,0,174886153,,tertiary,True,15.531,"LINESTRING (103.8946429 1.3959525, 103.89451 1.3959956)",,Compassvale Street,60,,,,,,
258,2383954086,2383954067,0,229852969,4,secondary,True,18.465,"LINESTRING (103.8940975 1.4163018, 103.8939579 1.4162118)",,Seletar Link,60,,,,,,
259,2383954086,3089299557,0,646208113,3,secondary,True,47.344,"LINESTRING (103.8940975 1.4163018, 103.8944587 1.4160762)",,Seletar North Link,50,,,,,,
260,1760542886,5755968586,0,"[163789984, 597147706, 597147711]",,cycleway,False,1096.5549999999998,"LINESTRING (103.8819319 1.39161, 103.8819819 1.3908872, 103.8819902 1.3904617, 103.88195 1.3901104, 103.8818398 1.3896396, 103.8817187 1.3893161, 103.8815752 1.3890077, 103.8813606 1.3886605, 103.8810863 1.3882368, 103.8808382 1.3878688, 103.8808061 1.3877776, 103.8807294 1.3872719, 103.8805817 1.3864709, 103.8805309 1.3862718, 103.8803511 1.3859962, 103.8802439 1.3859191, 103.8801856 1.3858796, 103.8800453 1.3857817, 103.8786505 1.3849585, 103.8785622 1.3848828, 103.8784093 1.3846951, 103.8779104 1.3839094, 103.8775741 1.3834206)",,Punggol Park Connector,,,yes,,yes,,
